date,spot_price,forecast_iv,market_iv,iv_spread,iv_percentile,signal,blocked,entry_notes,atm_strike,atm_dte,straddle_price,position_status,days_held,iv_change_pct,portfolio_value,trade_pnl_dollars,traded
2020-10-20,7.34,0.312330178523865,0.5511850904172076,0.23885491189334263,60.0,HOLD,False,IV percentile 60 < 80,7.5,38.0,1.055,NONE,0,,98760.44584580619,0.0,False
2020-10-21,7.32,0.312330178523865,0.55897215356771,0.246641975043845,69.44444444444444,HOLD,False,IV percentile 69 < 80; 7d before earnings (2020-10-28),7.5,37.0,1.045,NONE,0,,98760.44584580619,0.0,False
2020-10-22,7.72,0.312330178523865,0.5832906788945195,0.27096050037065444,89.1891891891892,HOLD,False,6d before earnings (2020-10-28),7.5,43.0,1.185,NONE,0,,98760.44584580619,0.0,False
2020-10-23,7.63,0.312330178523865,0.557555325261768,0.24522514673790297,63.1578947368421,HOLD,False,IV percentile 63 < 80; 5d before earnings (2020-10-28),7.5,42.0,1.15,NONE,0,,98760.44584580619,0.0,False
2020-10-26,7.38,0.312330178523865,0.5745619666226399,0.2622317880987749,79.48717948717949,HOLD,False,IV percentile 79 < 80; 2d before earnings (2020-10-28),7.5,39.0,1.13,NONE,0,,98760.44584580619,0.0,False
2020-10-27,7.1,0.312330178523865,0.6036874271189172,0.2913572485950522,92.5,HOLD,False,1d before earnings (2020-10-28),7.0,38.0,1.075,NONE,0,,98760.44584580619,0.0,False
2020-10-28,7.42,0.312330178523865,0.5631063459891248,0.25077616746525977,68.29268292682927,HOLD,False,IV percentile 68 < 80; 0d before earnings (2020-10-28),7.5,37.0,1.075,NONE,0,,98760.44584580619,0.0,False
2020-10-29,7.37,0.312330178523865,0.546738653375225,0.23440847485135996,47.61904761904761,HOLD,False,IV percentile 48 < 80; 1d after earnings (2020-10-28),7.5,43.0,1.11,NONE,0,,98760.44584580619,0.0,False
2020-10-30,7.42,0.312330178523865,0.567649620384012,0.255319441860147,72.09302325581395,HOLD,False,IV percentile 72 < 80; 2d after earnings (2020-10-28),7.5,42.0,1.155,NONE,0,,98760.44584580619,0.0,False
2020-11-02,7.52,0.312330178523865,0.566395609719001,0.254065431195136,70.45454545454545,HOLD,False,IV percentile 70 < 80,7.5,39.0,1.1,NONE,0,,98760.44584580619,0.0,False
2020-11-03,7.85,0.312330178523865,0.5500196846579075,0.2376895061340425,48.888888888888886,HOLD,False,IV percentile 49 < 80,8.0,45.0,1.215,NONE,0,,98760.44584580619,0.0,False
2020-11-04,7.85,0.312330178523865,0.46935516291657914,0.15702498439271412,4.3478260869565215,HOLD,False,IV percentile 4 < 80,8.0,44.0,1.05,NONE,0,,98760.44584580619,0.0,False
2020-11-05,7.99,0.26598835592663056,0.4691619505994779,0.20317359467284735,4.25531914893617,HOLD,False,IV percentile 4 < 80,8.0,43.0,1.03,NONE,0,,98760.44584580619,0.0,False
2020-11-06,8.09,0.26598835592663056,0.4416676001614633,0.17567924423483272,0.0,HOLD,False,IV percentile 0 < 80,8.0,42.0,0.97,NONE,0,,98760.44584580619,0.0,False
2020-11-09,8.72,0.26598835592663056,0.4299682114880747,0.16397985556144412,0.0,HOLD,False,IV percentile 0 < 80,8.5,45.0,1.065,NONE,0,,98760.44584580619,0.0,False
2020-11-10,8.98,0.26598835592663056,0.4596691889054235,0.19368083297879296,6.0,HOLD,False,IV percentile 6 < 80,9.0,44.0,1.145,NONE,0,,98760.44584580619,0.0,False
2020-11-11,8.89,0.26598835592663056,0.4411591726227946,0.17517081669616402,1.9607843137254901,HOLD,False,IV percentile 2 < 80,9.0,43.0,1.08,NONE,0,,98760.44584580619,0.0,False
2020-11-12,8.76,0.26598835592663056,0.4577275163397844,0.19173916041315386,7.6923076923076925,HOLD,False,IV percentile 8 < 80,9.0,42.0,1.105,NONE,0,,98760.44584580619,0.0,False
2020-11-13,9.25,0.26598835592663056,0.4271978565599182,0.16120950063328765,0.0,HOLD,False,IV percentile 0 < 80,9.0,41.0,1.09,NONE,0,,98760.44584580619,0.0,False
2020-11-16,9.57,0.26598835592663056,0.40770943077167837,0.1417210748450478,0.0,HOLD,False,IV percentile 0 < 80,9.5,45.0,1.13,NONE,0,,98760.44584580619,0.0,False
2020-11-17,9.68,0.26598835592663056,0.4224695425014625,0.15648118657483195,1.8181818181818181,HOLD,False,IV percentile 2 < 80,9.5,44.0,1.145,NONE,0,,98760.44584580619,0.0,False
2020-11-18,9.73,0.26598835592663056,0.44719498374307154,0.18120662781644098,10.714285714285714,HOLD,False,IV percentile 11 < 80,9.5,43.0,1.1849999999999998,NONE,0,,98760.44584580619,0.0,False
2020-11-19,9.66,0.26598835592663056,0.4181998872842459,0.15221153135761534,1.7543859649122806,HOLD,False,IV percentile 2 < 80,9.5,42.0,1.12,NONE,0,,98760.44584580619,0.0,False
2020-11-20,9.76,0.26598835592663056,0.41578397624136465,0.1497956203147341,1.7241379310344827,HOLD,False,IV percentile 2 < 80,10.0,41.0,1.1400000000000001,NONE,0,,98760.44584580619,0.0,False
2020-11-23,10.07,0.26598835592663056,0.4067735408482842,0.14078518492165365,0.0,HOLD,False,IV percentile 0 < 80,10.0,38.0,1.0550000000000002,NONE,0,,98760.44584580619,0.0,False
2020-11-24,10.45,0.26598835592663056,0.43336984280473295,0.1673814868781024,11.666666666666666,HOLD,False,IV percentile 12 < 80,10.5,37.0,1.1600000000000001,NONE,0,,98760.44584580619,0.0,False
2020-11-25,10.5,0.26598835592663056,0.4583773224580816,0.19238896653145104,21.311475409836063,HOLD,False,IV percentile 21 < 80,10.5,44.0,1.34,NONE,0,,98760.44584580619,0.0,False
2020-11-27,10.4,0.4002041444234854,0.44875709763316907,0.04855295320968367,17.741935483870968,HOLD,False,IV percentile 18 < 80,10.5,42.0,1.29,NONE,0,,98760.44584580619,0.0,False
2020-11-30,10.18,0.4002041444234854,0.4766813329950335,0.07647718857154812,30.158730158730158,HOLD,False,IV percentile 30 < 80,10.0,39.0,1.22,NONE,0,,98760.44584580619,0.0,False
2020-12-01,10.15,0.4002041444234854,0.4441324619500611,0.04392831752657572,15.625,HOLD,False,IV percentile 16 < 80,10.0,45.0,1.27,NONE,0,,98760.44584580619,0.0,False
2020-12-02,10.43,0.4002041444234854,0.4352703555711057,0.03506621114762032,12.307692307692308,HOLD,False,IV percentile 12 < 80,10.0,44.0,1.3,NONE,0,,98760.44584580619,0.0,False
2020-12-03,10.6,0.4002041444234854,0.4448138802351752,0.04460973581168981,18.181818181818183,HOLD,False,IV percentile 18 < 80,11.0,43.0,1.3900000000000001,NONE,0,,98760.44584580619,0.0,False
2020-12-04,10.88,0.4002041444234854,0.4551328210152754,0.054928676591790015,23.88059701492537,HOLD,False,IV percentile 24 < 80,11.0,42.0,1.3399999999999999,NONE,0,,98760.44584580619,0.0,False
2020-12-07,10.86,0.4002041444234854,0.45879102964876434,0.05858688522527894,27.941176470588236,HOLD,False,IV percentile 28 < 80,11.0,39.0,1.33,NONE,0,,98760.44584580619,0.0,False
2020-12-08,10.96,0.4002041444234854,0.4551958062531212,0.05499166182963583,24.637681159420293,HOLD,False,IV percentile 25 < 80,11.0,45.0,1.4049999999999998,NONE,0,,98760.44584580619,0.0,False
2020-12-09,11.39,0.4002041444234854,0.465767243215959,0.06556309879247363,31.428571428571427,HOLD,False,IV percentile 31 < 80,11.5,44.0,1.48,NONE,0,,98760.44584580619,0.0,False
2020-12-10,11.32,0.4002041444234854,0.46527089122165255,0.06506674679816715,30.985915492957744,HOLD,False,IV percentile 31 < 80,11.5,43.0,1.455,NONE,0,,98760.44584580619,0.0,False
2020-12-11,11.16,0.4002041444234854,0.4510484397148382,0.050844295291352815,20.833333333333336,HOLD,False,IV percentile 21 < 80,11.0,42.0,1.385,NONE,0,,98760.44584580619,0.0,False
2020-12-14,10.83,0.4002041444234854,0.44481933096972714,0.04461518654624175,17.80821917808219,HOLD,False,IV percentile 18 < 80,11.0,39.0,1.28,NONE,0,,98760.44584580619,0.0,False
2020-12-15,11.11,0.4002041444234854,0.4893451685497521,0.08914102412626668,41.891891891891895,HOLD,False,IV percentile 42 < 80,11.0,45.0,1.525,NONE,0,,98760.44584580619,0.0,False
2020-12-16,10.93,0.4002041444234854,0.4871502222912395,0.0869460778677541,41.333333333333336,HOLD,False,IV percentile 41 < 80,11.0,44.0,1.49,NONE,0,,98760.44584580619,0.0,False
2020-12-17,10.88,0.4002041444234854,0.47649594235938136,0.07629179793589597,38.15789473684211,HOLD,False,IV percentile 38 < 80,11.0,43.0,1.455,NONE,0,,98760.44584580619,0.0,False
2020-12-18,10.81,0.3349025676203116,0.4759104348446918,0.1410078672243802,37.66233766233766,HOLD,False,IV percentile 38 < 80,11.0,42.0,1.42,NONE,0,,98760.44584580619,0.0,False
2020-12-21,10.77,0.3349025676203116,0.4910302597768554,0.15612769215654376,44.871794871794876,HOLD,False,IV percentile 45 < 80,11.0,39.0,1.425,NONE,0,,98760.44584580619,0.0,False
2020-12-22,10.61,0.3349025676203116,0.5223668079013276,0.187464240281016,53.16455696202531,HOLD,False,IV percentile 53 < 80,10.5,38.0,1.4100000000000001,NONE,0,,98760.44584580619,0.0,False
2020-12-23,10.86,0.3349025676203116,0.5075292746121983,0.1726267069918867,45.0,HOLD,False,IV percentile 45 < 80,11.0,37.0,1.395,NONE,0,,98760.44584580619,0.0,False
2020-12-24,10.65,0.3349025676203116,0.5057924135270503,0.17088984590673867,44.44444444444444,HOLD,False,IV percentile 44 < 80,10.5,43.0,1.4700000000000002,NONE,0,,98760.44584580619,0.0,False
2020-12-28,10.64,0.3349025676203116,0.49940493716947015,0.16450236954915853,43.90243902439025,HOLD,False,IV percentile 44 < 80,10.5,39.0,1.395,NONE,0,,98760.44584580619,0.0,False
2020-12-29,10.56,0.3349025676203116,0.5025282219180655,0.16762565429775383,44.57831325301205,HOLD,False,IV percentile 45 < 80,10.5,38.0,1.355,NONE,0,,98760.44584580619,0.0,False
2020-12-30,10.71,0.3349025676203116,0.5134426782632397,0.17854011064292813,51.19047619047619,HOLD,False,IV percentile 51 < 80,10.5,37.0,1.35,NONE,0,,98760.44584580619,0.0,False
2020-12-31,10.8,0.3349025676203116,0.4803560693265421,0.1454535017062305,37.64705882352941,HOLD,False,IV percentile 38 < 80,11.0,43.0,1.4700000000000002,NONE,0,,98760.44584580619,0.0,False
2021-01-04,10.47,0.3349025676203116,0.5099452656465112,0.1750426980261996,50.0,HOLD,False,IV percentile 50 < 80,10.5,39.0,1.4,NONE,0,,98760.44584580619,0.0,False
2021-01-05,10.77,0.3349025676203116,0.48923862932068163,0.15433606170037,40.229885057471265,HOLD,False,IV percentile 40 < 80,11.0,45.0,1.52,NONE,0,,98760.44584580619,0.0,False
2021-01-06,11.36,0.3349025676203116,0.47737013256534977,0.14246756494503815,36.36363636363637,HOLD,False,IV percentile 36 < 80,11.0,44.0,1.5,NONE,0,,98760.44584580619,0.0,False
2021-01-07,11.27,0.3349025676203116,0.4634046984288202,0.12850213080850859,26.96629213483146,HOLD,False,IV percentile 27 < 80,11.0,43.0,1.45,NONE,0,,98760.44584580619,0.0,False
2021-01-08,11.34,0.3628713655509418,0.46679343245722216,0.10392206690628036,31.11111111111111,HOLD,False,IV percentile 31 < 80,11.0,42.0,1.445,NONE,0,,98760.44584580619,0.0,False
2021-01-11,11.45,0.3628713655509418,0.4898669215934665,0.12699555604252472,43.956043956043956,HOLD,False,IV percentile 44 < 80,11.0,39.0,1.48,NONE,0,,98760.44584580619,0.0,False
2021-01-12,11.78,0.3628713655509418,0.4865683872151258,0.123697021664184,40.21739130434783,HOLD,False,IV percentile 40 < 80,12.0,45.0,1.62,NONE,0,,98760.44584580619,0.0,False
2021-01-13,11.57,0.3628713655509418,0.4906277921786175,0.12775642662767572,45.16129032258064,HOLD,False,IV percentile 45 < 80,11.5,44.0,1.54,NONE,0,,98760.44584580619,0.0,False
2021-01-14,11.66,0.3628713655509418,0.47043242280539765,0.10756105725445586,32.97872340425532,HOLD,False,IV percentile 33 < 80,11.5,43.0,1.52,NONE,0,,98760.44584580619,0.0,False
2021-01-15,11.33,0.3628713655509418,0.4741220590959939,0.11125069354505213,33.68421052631579,HOLD,False,IV percentile 34 < 80,11.5,42.0,1.4900000000000002,NONE,0,,98760.44584580619,0.0,False
2021-01-19,11.43,0.3628713655509418,0.4576540905380652,0.09478272498712342,20.833333333333336,HOLD,False,IV percentile 21 < 80; 7d before earnings (2021-01-26),11.5,38.0,1.375,NONE,0,,98760.44584580619,0.0,False
2021-01-20,11.39,0.3628713655509418,0.46412349422934845,0.10125212867840666,26.804123711340207,HOLD,False,IV percentile 27 < 80; 6d before earnings (2021-01-26),11.5,37.0,1.365,NONE,0,,98760.44584580619,0.0,False
2021-01-21,11.07,0.3628713655509418,0.47605019172248214,0.11317882617154035,36.734693877551024,HOLD,False,IV percentile 37 < 80; 5d before earnings (2021-01-26),11.0,43.0,1.42,NONE,0,,98760.44584580619,0.0,False
2021-01-22,11.11,0.3628713655509418,0.4834593936810928,0.12058802813015101,41.41414141414141,HOLD,False,IV percentile 41 < 80; 4d before earnings (2021-01-26),11.0,42.0,1.44,NONE,0,,98760.44584580619,0.0,False
2021-01-25,10.99,0.3628713655509418,0.5494073615217538,0.18653599597081205,76.0,HOLD,False,1d before earnings (2021-01-26),11.0,39.0,1.595,NONE,0,,98760.44584580619,0.0,False
2021-01-26,11.29,0.3628713655509418,0.46848794712748376,0.10561658157654197,30.693069306930692,HOLD,False,IV percentile 31 < 80; 0d before earnings (2021-01-26),11.5,38.0,1.4249999999999998,NONE,0,,98760.44584580619,0.0,False
2021-01-27,11.38,0.3628713655509418,0.5194858381234009,0.15661447257245908,59.80392156862745,HOLD,False,1d after earnings (2021-01-26),11.5,37.0,1.6150000000000002,NONE,0,,98760.44584580619,0.0,False
2021-01-28,11.09,0.3628713655509418,0.5151279027776451,0.1522565372267033,59.22330097087378,HOLD,False,2d after earnings (2021-01-26),11.0,43.0,1.53,NONE,0,,98760.44584580619,0.0,False
2021-01-29,10.68,0.34379431731674304,0.5245980765987351,0.1808037592819921,66.34615384615384,SELL,False,,10.5,42.0,1.505,NONE,0,,98760.44584580619,0.0,True
2021-02-01,10.74,0.34379431731674304,0.48367804918271035,,,HOLD,False,,,,,EXITED,3,-4.09200274160248,99398.56633782956,638.1204920233719,True
2021-02-02,11.24,0.34379431731674304,0.44489812918661564,0.1011038118698726,13.333333333333334,HOLD,False,IV percentile 13 < 80,11.0,45.0,1.395,NONE,0,,99398.56633782956,0.0,False
2021-02-03,11.2,0.34379431731674304,0.42884884069722246,0.08505452338047942,5.660377358490567,HOLD,False,IV percentile 6 < 80,11.0,44.0,1.35,NONE,0,,99398.56633782956,0.0,False
2021-02-04,11.45,0.34379431731674304,0.41213453070082684,0.0683402133840838,1.8691588785046727,HOLD,False,IV percentile 2 < 80,11.0,43.0,1.37,NONE,0,,99398.56633782956,0.0,False
2021-02-05,11.4,0.34379431731674304,0.4110137576273223,0.06721944031057925,1.8518518518518516,HOLD,False,IV percentile 2 < 80,11.0,42.0,1.31,NONE,0,,99398.56633782956,0.0,False
